"S value","Number of Comparisons"
"217","2.4936141723809522E8"
"218","2.4936141723809522E8"
"219","2.4936141723809522E8"
"220","2.4936141723809522E8"
"221","2.4936141723809522E8"
"222","2.4936141723809522E8"
"223","2.4936141723809522E8"
"224","2.4936141723809522E8"
"225","2.4936141723809522E8"
"226","2.4936141723809522E8"
"227","2.4936141723809522E8"
"228","2.4936141723809522E8"
"229","2.4936141723809522E8"
"230","2.4936141723809522E8"
"231","2.4936141723809522E8"
"232","2.4936141723809522E8"
"233","2.4936141723809522E8"
"234","2.4936141723809522E8"
"235","2.4936141723809522E8"
"236","2.4936141723809522E8"
"237","2.4936141723809522E8"
"238","2.4936141723809522E8"
"239","2.4936141723809522E8"
"240","2.4936141723809522E8"
"241","2.4936141723809522E8"
"242","2.4936141723809522E8"
"243","2.4936141723809522E8"
"244","2.4936141723809522E8"
"245","2.4936141723809522E8"
"246","2.4936141723809522E8"
"247","2.4936141723809522E8"
"248","2.4936141723809522E8"
"249","2.4936141723809522E8"
