"S value","Number of Comparisons"
"92","2.997175521428571E8"
"93","2.997175521428571E8"
"94","2.997175521428571E8"
"95","2.997175521428571E8"
"96","2.997175521428571E8"
"97","2.997175521428571E8"
"98","2.997175521428571E8"
"99","2.997175521428571E8"
"100","2.997175521428571E8"
"101","2.997175521428571E8"
"102","2.997175521428571E8"
"103","2.997175521428571E8"
"104","2.997175521428571E8"
"105","2.997175521428571E8"
"106","2.997175521428571E8"
"107","2.997175521428571E8"
"108","2.997175521428571E8"
"109","2.997175521428571E8"
"110","2.997175521428571E8"
"111","2.997175521428571E8"
"112","2.997175521428571E8"
"113","2.997175521428571E8"
"114","2.997175521428571E8"
"115","2.997175521428571E8"
"116","2.997175521428571E8"
"117","2.997175521428571E8"
"118","2.997175521428571E8"
"119","2.997175521428571E8"
"120","2.997175521428571E8"
"121","2.997175521428571E8"
"122","2.997175521428571E8"
"123","2.997175521428571E8"
"124","2.997175521428571E8"
"125","2.997175521428571E8"
"126","2.997175521428571E8"
"127","2.997175521428571E8"
"128","2.997175521428571E8"
"129","2.997175521428571E8"
"130","2.997175521428571E8"
"131","2.997175521428571E8"
"132","2.997175521428571E8"
"133","3.997036591904762E8"
"134","4.390288123809525E8"
"135","4.390288123809525E8"
"136","4.390288123809525E8"
"137","4.390288123809525E8"
"138","4.390288123809525E8"
"139","4.390288123809525E8"
"140","4.390288123809525E8"
"141","4.390288123809525E8"
"142","4.390288123809525E8"
"143","4.390288123809525E8"
"144","4.390288123809525E8"
"145","4.390288123809525E8"
"146","4.390288123809525E8"
"147","4.390288123809525E8"
"148","4.390288123809525E8"
"149","4.390288123809525E8"
"150","4.390288123809525E8"
"151","4.390288123809525E8"
"152","4.390288123809525E8"
"153","4.390288123809525E8"
"154","4.390288123809525E8"
"155","4.390288123809525E8"
"156","4.390288123809525E8"
"157","4.390288123809525E8"
"158","4.390288123809525E8"
"159","4.390288123809525E8"
"160","4.390288123809525E8"
"161","4.390288123809525E8"
"162","4.390288123809525E8"
"163","4.390288123809525E8"
"164","4.390288123809525E8"
"165","4.390288123809525E8"
"166","4.390288123809525E8"
"167","4.390288123809525E8"
"168","4.390288123809525E8"
"169","4.390288123809525E8"
"170","4.390288123809525E8"
"171","4.390288123809525E8"
"172","4.390288123809525E8"
"173","4.390288123809525E8"
"174","4.390288123809525E8"
"175","4.390288123809525E8"
"176","4.390288123809525E8"
"177","4.390288123809525E8"
"178","4.390288123809525E8"
"179","4.390288123809525E8"
"180","4.390288123809525E8"
"181","4.390288123809525E8"
"182","4.390288123809525E8"
"183","4.390288123809525E8"
"184","4.390288123809525E8"
"185","4.390288123809525E8"
"186","4.390288123809525E8"
"187","4.390288123809525E8"
"188","4.390288123809525E8"
"189","4.390288123809525E8"
"190","4.390288123809525E8"
"191","4.390288123809525E8"
"192","4.390288123809525E8"
"193","4.390288123809525E8"
"194","4.390288123809525E8"
"195","4.390288123809525E8"
"196","4.390288123809525E8"
"197","4.390288123809525E8"
"198","4.390288123809525E8"
"199","4.390288123809525E8"
"200","4.390288123809525E8"
"201","4.390288123809525E8"
"202","4.390288123809525E8"
"203","4.390288123809525E8"
"204","4.390288123809525E8"
"205","4.390288123809525E8"
"206","4.390288123809525E8"
"207","4.390288123809525E8"
"208","4.390288123809525E8"
"209","4.390288123809525E8"
"210","4.390288123809525E8"
"211","4.390288123809525E8"
"212","4.390288123809525E8"
"213","4.390288123809525E8"
"214","4.390288123809525E8"
"215","4.390288123809525E8"
"216","4.390288123809525E8"
"217","4.390288123809525E8"
"218","4.390288123809525E8"
"219","4.390288123809525E8"
"220","4.390288123809525E8"
"221","4.390288123809525E8"
"222","4.390288123809525E8"
"223","4.390288123809525E8"
"224","4.390288123809525E8"
"225","4.390288123809525E8"
"226","4.390288123809525E8"
"227","4.390288123809525E8"
"228","4.390288123809525E8"
"229","4.390288123809525E8"
"230","4.390288123809525E8"
"231","4.390288123809525E8"
"232","4.390288123809525E8"
"233","4.390288123809525E8"
"234","4.390288123809525E8"
"235","4.390288123809525E8"
"236","4.390288123809525E8"
"237","4.390288123809525E8"
"238","4.390288123809525E8"
"239","4.390288123809525E8"
"240","4.390288123809525E8"
"241","4.390288123809525E8"
"242","4.390288123809525E8"
"243","4.390288123809525E8"
"244","4.390288123809525E8"
"245","4.390288123809525E8"
"246","4.390288123809525E8"
"247","4.390288123809525E8"
"248","4.390288123809525E8"
"249","4.390288123809525E8"
