"S value","Number of Comparisons"
"222","4.5715533566666675E8"
"223","4.5715533566666675E8"
"224","4.5715533566666675E8"
"225","4.5715533566666675E8"
"226","4.5715533566666675E8"
"227","4.5715533566666675E8"
"228","4.5715533566666675E8"
"229","4.5715533566666675E8"
"230","4.5715533566666675E8"
"231","4.5715533566666675E8"
"232","4.5715533566666675E8"
"233","4.5715533566666675E8"
"234","4.5715533566666675E8"
"235","4.5715533566666675E8"
"236","4.5715533566666675E8"
"237","4.5715533566666675E8"
"238","4.5715533566666675E8"
"239","4.5715533566666675E8"
"240","4.5715533566666675E8"
"241","4.5715533566666675E8"
"242","4.5715533566666675E8"
"243","4.5715533566666675E8"
"244","4.5715533566666675E8"
"245","4.5715533566666675E8"
"246","4.5715533566666675E8"
"247","4.5715533566666675E8"
"248","4.5715533566666675E8"
"249","4.5715533566666675E8"
