"S value","Number of Comparisons"
"191","3.0234650095238097E7"
"192","3.0234650095238097E7"
"193","3.0234650095238097E7"
"194","3.889063457142856E7"
"195","4.903916828571429E7"
"196","4.903916828571429E7"
"197","4.903916828571429E7"
"198","4.903916828571429E7"
"199","4.903916828571429E7"
"200","4.903916828571429E7"
"201","4.903916828571429E7"
"202","4.903916828571429E7"
"203","4.903916828571429E7"
"204","4.903916828571429E7"
"205","4.903916828571429E7"
"206","4.903916828571429E7"
"207","4.903916828571429E7"
"208","4.903916828571429E7"
"209","4.903916828571429E7"
"210","4.903916828571429E7"
"211","4.903916828571429E7"
"212","4.903916828571429E7"
"213","4.903916828571429E7"
"214","4.903916828571429E7"
"215","4.903916828571429E7"
"216","4.903916828571429E7"
"217","4.903916828571429E7"
"218","4.903916828571429E7"
"219","4.903916828571429E7"
"220","4.903916828571429E7"
"221","4.903916828571429E7"
"222","4.903916828571429E7"
"223","4.903916828571429E7"
"224","4.903916828571429E7"
"225","4.903916828571429E7"
"226","4.903916828571429E7"
"227","4.903916828571429E7"
"228","4.903916828571429E7"
"229","4.903916828571429E7"
"230","4.903916828571429E7"
"231","4.903916828571429E7"
"232","4.903916828571429E7"
"233","4.903916828571429E7"
"234","4.903916828571429E7"
"235","4.903916828571429E7"
"236","4.903916828571429E7"
"237","4.903916828571429E7"
"238","4.903916828571429E7"
"239","4.903916828571429E7"
"240","4.903916828571429E7"
"241","4.903916828571429E7"
"242","4.903916828571429E7"
"243","4.903916828571429E7"
"244","4.903916828571429E7"
"245","4.903916828571429E7"
"246","4.903916828571429E7"
"247","4.903916828571429E7"
"248","4.903916828571429E7"
"249","4.903916828571429E7"
