"S value","Number of Comparisons"
"98","1.474065457142857E7"
"99","1.474065457142857E7"
"100","1.474065457142857E7"
"101","1.474065457142857E7"
"102","1.474065457142857E7"
"103","1.474065457142857E7"
"104","1.474065457142857E7"
"105","1.474065457142857E7"
"106","1.474065457142857E7"
"107","1.474065457142857E7"
"108","1.474065457142857E7"
"109","1.474065457142857E7"
"110","1.474065457142857E7"
"111","1.474065457142857E7"
"112","1.474065457142857E7"
"113","1.474065457142857E7"
"114","1.474065457142857E7"
"115","1.474065457142857E7"
"116","1.474065457142857E7"
"117","1.474065457142857E7"
"118","1.474065457142857E7"
"119","1.474065457142857E7"
"120","1.474065457142857E7"
"121","1.474065457142857E7"
"122","1.474065457142857E7"
"123","1.474065457142857E7"
"124","1.474065457142857E7"
"125","1.474065457142857E7"
"126","1.474065457142857E7"
"127","1.474065457142857E7"
"128","1.474065457142857E7"
"129","1.474065457142857E7"
"130","1.474065457142857E7"
"131","1.474065457142857E7"
"132","1.474065457142857E7"
"133","1.474065457142857E7"
"134","1.474065457142857E7"
"135","1.474065457142857E7"
"136","1.474065457142857E7"
"137","1.474065457142857E7"
"138","1.474065457142857E7"
"139","1.474065457142857E7"
"140","1.474065457142857E7"
"141","1.474065457142857E7"
"142","1.474065457142857E7"
"143","1.474065457142857E7"
"144","1.474065457142857E7"
"145","1.474065457142857E7"
"146","1.474065457142857E7"
"147","1.474065457142857E7"
"148","1.474065457142857E7"
"149","1.474065457142857E7"
"150","1.474065457142857E7"
"151","1.474065457142857E7"
"152","1.474065457142857E7"
"153","1.474065457142857E7"
"154","1.474065457142857E7"
"155","1.474065457142857E7"
"156","1.474065457142857E7"
"157","1.474065457142857E7"
"158","1.474065457142857E7"
"159","1.474065457142857E7"
"160","1.474065457142857E7"
"161","1.474065457142857E7"
"162","1.474065457142857E7"
"163","1.474065457142857E7"
"164","1.474065457142857E7"
"165","1.474065457142857E7"
"166","1.474065457142857E7"
"167","1.474065457142857E7"
"168","1.474065457142857E7"
"169","1.474065457142857E7"
"170","1.474065457142857E7"
"171","1.474065457142857E7"
"172","1.474065457142857E7"
"173","1.474065457142857E7"
"174","1.474065457142857E7"
"175","1.474065457142857E7"
"176","1.474065457142857E7"
"177","1.474065457142857E7"
"178","1.474065457142857E7"
"179","1.474065457142857E7"
"180","1.474065457142857E7"
"181","1.474065457142857E7"
"182","1.474065457142857E7"
"183","1.474065457142857E7"
"184","1.474065457142857E7"
"185","1.474065457142857E7"
"186","1.474065457142857E7"
"187","1.474065457142857E7"
"188","1.474065457142857E7"
"189","1.474065457142857E7"
"190","1.474065457142857E7"
"191","1.474065457142857E7"
"192","1.474065457142857E7"
"193","1.474065457142857E7"
"194","1.678589157142857E7"
"195","2.4163925476190474E7"
"196","2.4163925476190474E7"
"197","2.4163925476190474E7"
"198","2.4163925476190474E7"
"199","2.4163925476190474E7"
"200","2.4163925476190474E7"
"201","2.4163925476190474E7"
"202","2.4163925476190474E7"
"203","2.4163925476190474E7"
"204","2.4163925476190474E7"
"205","2.4163925476190474E7"
"206","2.4163925476190474E7"
"207","2.4163925476190474E7"
"208","2.4163925476190474E7"
"209","2.4163925476190474E7"
"210","2.4163925476190474E7"
"211","2.4163925476190474E7"
"212","2.4163925476190474E7"
"213","2.4163925476190474E7"
"214","2.4163925476190474E7"
"215","2.4163925476190474E7"
"216","2.4163925476190474E7"
"217","2.4163925476190474E7"
"218","2.4163925476190474E7"
"219","2.4163925476190474E7"
"220","2.4163925476190474E7"
"221","2.4163925476190474E7"
"222","2.4163925476190474E7"
"223","2.4163925476190474E7"
"224","2.4163925476190474E7"
"225","2.4163925476190474E7"
"226","2.4163925476190474E7"
"227","2.4163925476190474E7"
"228","2.4163925476190474E7"
"229","2.4163925476190474E7"
"230","2.4163925476190474E7"
"231","2.4163925476190474E7"
"232","2.4163925476190474E7"
"233","2.4163925476190474E7"
"234","2.4163925476190474E7"
"235","2.4163925476190474E7"
"236","2.4163925476190474E7"
"237","2.4163925476190474E7"
"238","2.4163925476190474E7"
"239","2.4163925476190474E7"
"240","2.4163925476190474E7"
"241","2.4163925476190474E7"
"242","2.4163925476190474E7"
"243","2.4163925476190474E7"
"244","2.4163925476190474E7"
"245","2.4163925476190474E7"
"246","2.4163925476190474E7"
"247","2.4163925476190474E7"
"248","2.4163925476190474E7"
"249","2.4163925476190474E7"
