"S value","Number of Comparisons"
"137","3.746378703333334E8"
"138","3.746378703333334E8"
"139","3.746378703333334E8"
"140","3.746378703333334E8"
"141","3.746378703333334E8"
"142","3.746378703333334E8"
"143","3.746378703333334E8"
"144","3.746378703333334E8"
"145","3.746378703333334E8"
"146","3.746378703333334E8"
"147","3.746378703333334E8"
"148","3.746378703333334E8"
"149","3.746378703333334E8"
"150","3.746378703333334E8"
"151","3.746378703333334E8"
"152","3.746378703333334E8"
"153","3.746378703333334E8"
"154","3.746378703333334E8"
"155","3.746378703333334E8"
"156","3.746378703333334E8"
"157","3.746378703333334E8"
"158","3.746378703333334E8"
"159","3.746378703333334E8"
"160","3.746378703333334E8"
"161","3.746378703333334E8"
"162","3.746378703333334E8"
"163","3.746378703333334E8"
"164","3.746378703333334E8"
"165","3.746378703333334E8"
"166","3.746378703333334E8"
"167","3.746378703333334E8"
"168","3.746378703333334E8"
"169","3.746378703333334E8"
"170","3.746378703333334E8"
"171","3.746378703333334E8"
"172","3.746378703333334E8"
"173","3.746378703333334E8"
"174","3.746378703333334E8"
"175","3.746378703333334E8"
"176","3.746378703333334E8"
"177","3.746378703333334E8"
"178","3.746378703333334E8"
"179","3.746378703333334E8"
"180","3.746378703333334E8"
"181","3.746378703333334E8"
"182","3.746378703333334E8"
"183","3.746378703333334E8"
"184","3.746378703333334E8"
"185","3.746378703333334E8"
"186","3.746378703333334E8"
"187","3.746378703333334E8"
"188","3.746378703333334E8"
"189","3.746378703333334E8"
"190","3.746378703333334E8"
"191","3.746378703333334E8"
"192","3.746378703333334E8"
"193","3.746378703333334E8"
"194","3.746378703333334E8"
"195","3.746378703333334E8"
"196","3.746378703333334E8"
"197","3.746378703333334E8"
"198","3.746378703333334E8"
"199","3.746378703333334E8"
"200","3.746378703333334E8"
"201","3.746378703333334E8"
"202","3.746378703333334E8"
"203","3.746378703333334E8"
"204","3.746378703333334E8"
"205","3.746378703333334E8"
"206","3.746378703333334E8"
"207","3.746378703333334E8"
"208","3.746378703333334E8"
"209","3.746378703333334E8"
"210","3.746378703333334E8"
"211","3.746378703333334E8"
"212","3.746378703333334E8"
"213","3.746378703333334E8"
"214","3.746378703333334E8"
"215","3.746378703333334E8"
"216","3.746378703333334E8"
"217","3.746378703333334E8"
"218","3.746378703333334E8"
"219","3.746378703333334E8"
"220","3.746378703333334E8"
"221","3.746378703333334E8"
"222","3.746378703333334E8"
"223","3.746378703333334E8"
"224","3.746378703333334E8"
"225","3.746378703333334E8"
"226","3.746378703333334E8"
"227","3.746378703333334E8"
"228","3.746378703333334E8"
"229","3.746378703333334E8"
"230","3.746378703333334E8"
"231","3.746378703333334E8"
"232","3.746378703333334E8"
"233","3.746378703333334E8"
"234","3.746378703333334E8"
"235","3.746378703333334E8"
"236","3.746378703333334E8"
"237","3.746378703333334E8"
"238","3.746378703333334E8"
"239","3.746378703333334E8"
"240","3.746378703333334E8"
"241","3.746378703333334E8"
"242","3.746378703333334E8"
"243","5.760884838095238E8"
"244","6.110043155238094E8"
"245","6.110043155238094E8"
"246","6.110043155238094E8"
"247","6.110043155238094E8"
"248","6.110043155238094E8"
"249","6.110043155238094E8"
